idSolicitud,idAgente,idUsuario,FechaCreacion,FechaResolucion,Categoria,SubCategoria,idModo,idModulo,ValorEncuesta
23606,519,667,"2021-03-03 08:21:00",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",9,65,0
23607,519,667,"2021-03-04 08:23:37",NULL,"Tareas Internas",Reuniones,11,65,0
23608,519,667,"2021-03-04 08:29:20",NULL,"Tareas Internas",Reuniones,11,65,0
23609,519,667,"2021-03-04 08:33:43",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",11,65,0
23610,519,666,"2021-03-04 08:36:01",NULL,"Soporte Externo",Error,9,73,0
23611,519,667,"2021-03-04 09:04:49",NULL,"Creación y manejo de contenido","Generación de contenido en telegram",11,65,0
23612,17,590,"2021-03-04 21:44:25",NULL,"Soporte Externo",Configuración,9,64,0
23613,17,590,"2021-03-04 21:53:04",NULL,"Soporte Externo",Configuración,9,71,0
23614,105,542,"2021-03-04 21:57:16",NULL,"Soporte Externo",Capacitación,9,65,100
23615,105,587,"2021-03-04 22:07:59",NULL,Proyectos,"Ejecución y monitoreo",11,65,0
23616,15907,613,"2021-03-04 22:51:06",NULL,"Tareas Internas",Reuniones,8,65,0
23617,15907,711,"2021-03-04 23:07:42",NULL,"Soporte Externo","Candados o PDA",12,89,0
23619,105,570,"2021-03-05 00:22:06",NULL,"Soporte Externo",Capacitación,9,67,0
23620,105,587,"2021-03-05 02:03:58",NULL,"Creación y manejo de contenido",Podcast,11,65,0
23621,17,560,"2021-03-05 02:05:06",NULL,"Tareas Internas",Reuniones,8,65,0
23622,694,545,"2021-03-05 02:28:03",NULL,"Soporte Externo",Configuración,9,67,100
23623,105,629,"2021-03-05 04:14:23",NULL,"Soporte Externo",Configuración,10,64,0
23624,105,594,"2021-03-05 04:15:06",NULL,"Soporte Externo",Capacitación,9,89,0
23625,664,749,"2021-03-05 04:16:27",NULL,"Soporte Externo",Consulta,10,66,100
23626,694,522,"2021-03-05 04:41:07",NULL,"Soporte Externo",Consulta,9,64,0
23627,17,770,"2021-03-05 05:02:03",NULL,"Tareas Internas",Reuniones,9,65,0
23628,694,568,"2021-03-05 06:15:19",NULL,"Soporte Externo",Consulta,10,64,100
23629,694,522,"2021-03-05 06:20:27",NULL,"Soporte Externo",Consulta,10,64,100
23630,17,795,"2021-03-05 06:21:13",NULL,"Soporte Externo",Configuración,9,67,100
23631,17,707,"2021-03-05 06:32:35",NULL,"Soporte Externo",Configuración,8,64,0
23632,519,667,"2021-03-05 07:49:41",NULL,"Tareas Internas",Reuniones,11,65,0
23633,519,667,"2021-03-05 07:54:46",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",11,65,0
23634,519,667,"2021-03-05 07:58:36",NULL,"Tareas Internas","Soporte Técnico interno",11,65,0
23635,519,667,"2021-03-05 07:59:56",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",11,65,0
23636,519,667,"2021-03-05 08:03:38",NULL,"Tareas Internas",Reuniones,11,65,0
23637,519,667,"2021-03-05 08:07:05",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",11,65,0
23638,519,667,"2021-03-05 08:09:30",NULL,"Tareas Internas",Reuniones,11,65,0
23639,519,667,"2021-03-05 08:12:46",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",11,65,0
23640,519,667,"2021-03-05 08:15:13",NULL,"Creación y manejo de contenido","Generación de contenido en telegram",11,65,0
23641,105,537,"2021-03-05 22:01:47",NULL,"Soporte Externo",Capacitación,9,72,100
23642,15907,851,"2021-03-05 22:51:28",NULL,"Tareas Internas","Apoyo a Consultores",9,74,0
23643,15907,852,"2021-03-05 23:03:14",NULL,"Soporte Externo",Error,10,89,0
23645,694,527,"2021-03-05 23:22:10",NULL,"Soporte Externo",Consulta,9,76,0
23646,519,667,"2021-03-05 23:45:28",NULL,"Tareas Internas","Soporte Técnico interno",11,65,0
23647,694,529,"2021-03-05 23:46:21",NULL,"Soporte Externo",Consulta,9,64,0
23648,519,667,"2021-03-05 23:49:16",NULL,"Tareas Internas",Reuniones,11,65,0
23649,519,667,"2021-03-05 23:54:08",NULL,"Tareas Internas","Soporte Técnico interno",11,65,0
23650,15907,853,"2021-03-06 00:04:28",NULL,"Soporte Externo",Consulta,10,71,0
23651,15907,854,"2021-03-06 00:15:42",NULL,Capacitación,E-learning,10,65,0
23652,17,681,"2021-03-06 00:16:15",NULL,"Soporte Externo",Consulta,8,64,0
23653,694,553,"2021-03-06 00:16:58",NULL,"Soporte Externo",Consulta,9,76,100
23654,105,638,"2021-03-06 00:18:07",NULL,"Soporte Externo",Capacitación,9,73,0
23655,17,614,"2021-03-06 00:45:10",NULL,"Soporte Externo",Configuración,9,64,100
23656,105,523,"2021-03-06 00:46:49",NULL,"Soporte Externo",Capacitación,9,66,0
23657,694,537,"2021-03-06 01:14:25",NULL,"Soporte Externo",Reportes,9,72,0
23658,15908,756,"2021-03-06 01:26:07",NULL,"Soporte Externo",Error,8,65,0
23659,105,799,"2021-03-06 01:48:14",NULL,"Soporte Externo",Capacitación,9,65,100
23660,105,522,"2021-03-06 02:22:57",NULL,"Soporte Externo",Capacitación,9,72,100
23661,694,562,"2021-03-06 04:48:04",NULL,"Soporte Externo","Base de datos (firebird)",8,65,100
23662,664,596,"2021-03-06 05:28:08",NULL,"Soporte Externo",Consulta,12,80,0
23663,664,596,"2021-03-06 05:34:05",NULL,"Soporte Externo",Error,12,85,0
23664,17,770,"2021-03-06 05:43:29",NULL,"Tareas Internas",Reuniones,9,65,0
23665,664,794,"2021-03-06 05:49:52",NULL,"Soporte Externo",Reportes,8,72,0
23666,694,527,"2021-03-06 06:00:26",NULL,"Soporte Externo",Consulta,9,66,0
23667,519,667,"2021-03-06 06:14:11",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",11,65,0
23668,519,667,"2021-03-06 06:19:03",NULL,"Tareas Internas",Reuniones,11,65,0
23669,519,667,"2021-03-06 06:47:45",NULL,"Creación y manejo de contenido","Generación de contenido en telegram",11,65,0
23670,64,616,"2021-03-07 04:34:57",NULL,"Soporte Externo","Candados o PDA",10,89,0
23671,17,616,"2021-03-08 21:45:34",NULL,"Soporte Externo",Configuración,10,88,100
23672,15907,837,"2021-03-08 21:58:27",NULL,"Soporte Externo","Candados o PDA",12,89,0
23673,17,729,"2021-03-08 22:32:08",NULL,"Soporte Externo","Base de datos (firebird)",8,65,0
23674,105,543,"2021-03-08 22:46:15",NULL,"Soporte Externo",Capacitación,9,66,0
23675,17,714,"2021-03-08 23:12:53",NULL,"Soporte Externo",Configuración,8,64,100
23676,105,526,"2021-03-08 23:29:21",NULL,"Soporte Externo",Capacitación,10,66,0
23677,17,705,"2021-03-08 23:36:01",NULL,"Soporte Externo",Configuración,9,69,0
23679,15907,855,"2021-03-09 00:13:53",NULL,"Soporte Externo",Consulta,9,73,0
23680,694,641,"2021-03-09 00:42:04",NULL,"Soporte Externo","Factura electrónica",8,66,0
23681,15907,603,"2021-03-09 01:15:40",NULL,"Soporte Externo",Error,9,89,100
23682,105,587,"2021-03-09 01:37:54",NULL,"Tareas Internas","Asistencia a redes sociales",11,65,0
23683,694,520,"2021-03-09 01:50:35",NULL,"Soporte Externo",Consulta,9,85,0
23684,694,805,"2021-03-09 02:16:23",NULL,"Soporte Externo",Reportes,9,72,88
23686,17,856,"2021-03-09 02:27:21",NULL,"Soporte Externo",Actualización,10,66,100
23687,694,540,"2021-03-09 02:34:56",NULL,"Soporte Externo",Consulta,9,64,0
23688,17,560,"2021-03-09 03:36:26",NULL,"Tareas Internas",Reuniones,8,65,0
23689,105,560,"2021-03-09 03:47:27",NULL,"Soporte Externo",General,8,65,0
23691,105,527,"2021-03-09 05:10:18",NULL,"Soporte Externo",Capacitación,9,67,0
23692,664,596,"2021-03-09 05:41:12",NULL,"Soporte Externo","Factura electrónica",12,71,0
23693,105,611,"2021-03-09 06:03:51",NULL,"Soporte Externo",Capacitación,9,80,0
23694,694,554,"2021-03-09 06:31:14",NULL,"Soporte Externo",Error,9,64,0
23695,694,543,"2021-03-09 22:11:21",NULL,"Soporte Externo",Consulta,9,85,0
23696,105,525,"2021-03-09 22:15:24",NULL,"Soporte Externo",Capacitación,9,89,100
23697,15907,604,"2021-03-09 22:18:39",NULL,"Soporte Externo",Error,9,86,0
23698,15907,613,"2021-03-09 22:22:03",NULL,"Tareas Internas",Reuniones,8,65,0
23699,15907,775,"2021-03-09 22:29:09",NULL,"Soporte Externo",Error,12,68,84
23700,604,834,"2021-03-09 22:54:19",NULL,"Soporte Externo",Consulta,9,66,0
23701,105,553,"2021-03-09 23:04:12",NULL,"Soporte Externo",Capacitación,9,66,100
23702,664,596,"2021-03-09 23:33:20",NULL,"Soporte Externo",Consulta,10,63,0
23703,17,678,"2021-03-09 23:55:27",NULL,"Tareas Internas","Revisión de Servicios",9,65,0
23704,105,530,"2021-03-10 01:34:00",NULL,"Soporte Externo",Capacitación,9,65,0
23705,15907,837,"2021-03-10 01:35:38",NULL,"Soporte Externo",Error,12,86,0
23706,105,540,"2021-03-10 01:43:48",NULL,"Soporte Externo",Capacitación,9,64,0
23707,105,526,"2021-03-10 01:44:40",NULL,"Soporte Externo",Capacitación,10,65,0
23708,105,634,"2021-03-10 02:05:05",NULL,"Soporte Externo",Capacitación,9,85,0
23709,694,544,"2021-03-10 02:19:53",NULL,"Soporte Externo",Consulta,9,66,100
23710,519,667,"2021-03-09 02:45:00",NULL,"Tareas Internas",Reuniones,11,65,0
23711,519,667,"2021-03-09 02:47:00",NULL,"Tareas Internas","Soporte Técnico interno",11,65,0
23712,519,667,"2021-03-09 02:50:00",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",11,65,0
23713,519,667,"2021-03-10 02:56:45",NULL,"Tareas Internas",Reuniones,11,65,0
23714,519,667,"2021-03-10 02:58:59",NULL,"Tareas Internas","Revisión de Servicios",11,65,0
23715,519,667,"2021-03-09 03:01:00",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",11,65,0
23716,519,667,"2021-03-09 03:03:00",NULL,"Creación y manejo de contenido","Generación de contenido en telegram",11,65,0
23717,15907,603,"2021-03-10 03:25:28",NULL,Capacitación,E-learning,10,65,0
23718,15907,613,"2021-03-10 03:33:26",NULL,"Soporte Externo",Capacitación,8,65,0
23719,15907,855,"2021-03-10 03:37:25",NULL,"Soporte Externo",Consulta,9,67,0
23720,15907,604,"2021-03-10 03:40:44",NULL,"Soporte Externo",Consulta,9,76,0
23721,15908,857,"2021-03-10 04:44:17",NULL,"Soporte Externo","Candados o PDA",9,89,0
23722,15907,613,"2021-03-10 04:51:09",NULL,Capacitación,E-learning,12,65,0
23723,17,530,"2021-03-10 05:02:41",NULL,"Soporte Externo",Configuración,8,67,0
23724,17,530,"2021-03-10 05:04:46",NULL,"Soporte Externo",Configuración,9,69,0
23725,105,593,"2021-03-10 05:28:15",NULL,"Soporte Externo",Capacitación,9,89,100
23726,637,858,"2021-03-10 05:38:33",NULL,"Soporte Externo","Candados o PDA",9,89,0
23727,64,753,"2021-03-10 05:39:30",NULL,"Creación y manejo de contenido","Registros de telegram",10,65,0
23728,694,861,"2021-03-10 05:39:30",NULL,"Creación y manejo de contenido","Registros de telegram",10,65,0
23729,64,509,"2021-03-10 05:40:33",NULL,"Creación y manejo de contenido","Registros de telegram",10,65,0
23730,17,529,"2021-03-10 06:23:17",NULL,"Soporte Externo",Consulta,8,64,0
23731,694,557,"2021-03-10 07:00:38",NULL,"Soporte Externo","Base de datos (firebird)",9,88,100
23732,105,616,"2021-03-10 21:19:43",NULL,"Soporte Externo","Base de datos (firebird)",10,68,0
23733,64,523,"2021-03-10 21:32:01",NULL,"Soporte Externo",Consulta,9,66,0
23734,694,595,"2021-03-10 22:22:24",NULL,"Soporte Externo",Configuración,9,65,100
23735,15907,859,"2021-03-10 22:39:08",NULL,Capacitación,E-learning,10,65,0
23736,694,682,"2021-03-10 22:48:47",NULL,"Soporte Externo",Consulta,9,63,0
23737,694,833,"2021-03-10 23:22:54",NULL,"Soporte Externo",Error,10,66,0
23738,17,561,"2021-03-10 23:39:13",NULL,"Soporte Externo",Capacitación,10,63,80
23739,105,523,"2021-03-11 00:23:24",NULL,"Soporte Externo",Capacitación,9,66,0
23741,519,641,"2021-03-11 00:32:53",NULL,"Soporte Externo",Reportes,8,73,100
23742,105,568,"2021-03-11 00:35:14",NULL,"Soporte Externo",Capacitación,9,63,0
23743,105,520,"2021-03-11 00:40:41",NULL,"Soporte Externo",Capacitación,9,65,0
23744,105,530,"2021-03-11 00:50:27",NULL,"Soporte Externo",Capacitación,9,65,0
23745,17,860,"2021-03-11 01:12:00",NULL,"Soporte Externo","Candados o PDA",9,89,0
23746,17,804,"2021-03-11 01:40:47",NULL,"Soporte Externo",Configuración,8,69,0
23747,105,638,"2021-03-11 02:44:07",NULL,"Soporte Externo",Capacitación,9,65,0
23748,17,560,"2021-03-11 03:22:41",NULL,"Tareas Internas","Soporte Técnico interno",8,73,0
23749,664,789,"2021-03-11 03:36:12",NULL,"Soporte Externo",Configuración,9,65,0
23750,694,690,"2021-03-11 04:10:24",NULL,"Soporte Externo",Consulta,9,74,100
23751,17,570,"2021-03-11 05:13:26",NULL,"Tareas Internas","Soporte Técnico interno",8,65,0
23752,64,543,"2021-03-11 06:42:04",NULL,"Soporte Externo",Error,10,77,0
23753,17,560,"2021-03-11 06:45:01",NULL,Capacitación,"Cursos Webex",8,65,0
23754,519,667,"2021-03-10 06:50:00",NULL,"Tareas Internas",Reuniones,11,65,0
23755,519,667,"2021-03-10 06:52:00",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",11,65,0
23756,637,862,"2021-03-11 06:54:53",NULL,"Soporte Externo",General,8,65,0
23757,519,667,"2021-03-10 06:55:00",NULL,"Tareas Internas","Soporte Técnico interno",11,65,0
23758,519,667,"2021-03-10 06:59:00",NULL,Proyectos,"Ejecución y monitoreo",11,65,0
23759,519,667,"2021-03-11 07:03:19",NULL,"Tareas Internas",Reuniones,11,65,0
23760,519,667,"2021-03-10 07:10:00",NULL,"Tareas Internas","Soporte Técnico interno",11,65,0
23761,519,667,"2021-03-11 07:14:36",NULL,"Creación y manejo de contenido","Generación de contenido en telegram",11,65,0
23762,519,667,"2021-03-11 07:18:19",NULL,"Tareas Internas",Reuniones,11,65,0
23763,519,593,"2021-03-11 07:22:22",NULL,"Soporte Externo",Error,9,89,100
23764,519,667,"2021-03-11 07:25:20",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",11,65,0
23765,519,667,"2021-03-11 07:27:03",NULL,"Tareas Internas",Adquisiciones,11,65,0
23766,519,667,"2021-03-11 07:29:08",NULL,Proyectos,"Análisis y definición",8,65,0
23767,519,667,"2021-03-11 07:30:52",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",8,65,0
23768,519,667,"2021-03-11 07:32:15",NULL,"Creación y manejo de contenido","Generación de contenido en telegram",8,65,0
23769,17,616,"2021-03-11 21:06:56",NULL,"Soporte Externo",Consulta,10,69,0
23770,15907,863,"2021-03-11 21:57:14",NULL,"Soporte Externo",Error,10,86,0
23771,17,560,"2021-03-11 21:58:41",NULL,"Tareas Internas",Reuniones,8,65,0
23772,664,629,"2021-03-11 22:09:13",NULL,"Soporte Externo",Capacitación,12,65,0
23773,15907,775,"2021-03-11 22:40:38",NULL,"Soporte Externo",Error,12,89,96
23774,17,584,"2021-03-11 23:22:56",NULL,"Soporte Externo",Consulta,9,65,0
23775,664,629,"2021-03-11 23:56:38",NULL,"Soporte Externo","Factura electrónica",12,76,0
23776,664,596,"2021-03-12 00:02:49",NULL,"Soporte Externo",Consulta,12,67,0
23777,519,667,"2021-03-12 00:16:24",NULL,"Tareas Internas",Reuniones,11,65,0
23778,519,667,"2021-03-12 00:18:31",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",11,65,0
23779,519,667,"2021-03-12 00:21:51",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",8,65,0
23780,519,667,"2021-03-12 00:24:39",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",9,65,0
23781,519,667,"2021-03-12 00:26:31",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",8,65,0
23782,519,667,"2021-03-12 00:28:21",NULL,"Tareas Internas","Capacitación a soporte",11,65,0
23783,15907,775,"2021-03-12 01:09:42",NULL,"Soporte Externo","Base de datos (firebird)",10,65,0
23784,105,655,"2021-03-12 01:23:25",NULL,"Soporte Externo",Error,10,64,0
23785,105,655,"2021-03-12 01:32:35",NULL,"Soporte Externo",Configuración,10,66,96
23786,105,537,"2021-03-12 01:48:58",NULL,"Soporte Externo",Capacitación,9,77,100
23787,105,841,"2021-03-12 02:00:51",NULL,"Soporte Externo",Capacitación,9,67,100
23788,105,563,"2021-03-12 02:07:45",NULL,"Soporte Externo",Capacitación,9,68,0
23789,17,599,"2021-03-12 02:08:46",NULL,"Soporte Externo",Configuración,8,69,100
23790,664,788,"2021-03-12 03:40:52",NULL,"Soporte Externo",Error,8,65,100
23791,664,781,"2021-03-12 04:23:04",NULL,"Soporte Externo",Consulta,12,65,0
23793,105,517,"2021-03-12 04:50:22",NULL,"Soporte Externo",Capacitación,9,64,0
23794,64,568,"2021-03-12 05:23:36",NULL,"Soporte Externo",Configuración,9,65,100
23795,105,833,"2021-03-12 05:25:24",NULL,"Soporte Externo",Capacitación,10,66,0
23796,664,759,"2021-03-12 05:36:17",NULL,"Soporte Externo","Base de datos (firebird)",12,66,0
23798,519,595,"2021-03-12 07:15:48",NULL,"Soporte Externo",Error,9,63,0
23799,519,667,"2021-03-12 07:22:39",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",8,65,0
23800,519,667,"2021-03-12 07:25:56",NULL,"Tareas Internas","Revisión de Servicios",9,65,0
23801,519,667,"2021-03-12 07:29:37",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",8,65,0
23802,519,667,"2021-03-12 07:31:17",NULL,"Creación y manejo de contenido","Generación de contenido en telegram",8,65,0
23807,604,834,"2021-03-12 23:23:16",NULL,"Soporte Externo","Candados o PDA",9,89,0
23810,17,561,"2021-03-13 00:10:09",NULL,"Soporte Externo",Configuración,8,65,100
23811,64,520,"2021-03-13 00:48:00",NULL,"Soporte Externo",Configuración,8,65,0
23812,17,560,"2021-03-13 01:12:36",NULL,"Tareas Internas",Reuniones,8,65,0
23813,105,634,"2021-03-13 01:27:50",NULL,"Soporte Externo",Capacitación,9,72,0
23814,664,794,"2021-03-13 01:46:22",NULL,"Soporte Externo",Configuración,10,71,0
23815,105,685,"2021-03-13 02:00:47",NULL,"Soporte Externo",Capacitación,9,64,0
23816,105,551,"2021-03-13 02:02:49",NULL,"Soporte Externo",Capacitación,9,64,100
23818,17,689,"2021-03-13 03:20:13",NULL,"Soporte Externo",Configuración,9,66,0
23819,664,750,"2021-03-13 03:51:26",NULL,"Soporte Externo",Consulta,8,64,100
23820,17,556,"2021-03-13 04:00:28",NULL,"Soporte Externo",Consulta,9,71,91
23821,105,699,"2021-03-13 04:16:59",NULL,"Soporte Externo",Capacitación,9,78,0
23822,17,699,"2021-03-13 05:18:21",NULL,"Soporte Externo",Configuración,9,67,0
23825,64,635,"2021-03-16 10:47:35",NULL,"Tareas Internas",Reuniones,8,65,0
23826,64,635,"2021-03-16 10:55:29",NULL,"Soporte Externo",Error,8,65,0
23827,64,635,"2021-03-16 10:57:37",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",8,65,0
23828,64,635,"2021-03-16 10:58:57",NULL,"Soporte Externo",Error,8,65,0
23829,64,525,"2021-03-16 11:02:29",NULL,"Soporte Externo","Candados o PDA",8,65,0
23830,64,542,"2021-03-16 11:04:46",NULL,"Soporte Externo",Capacitación,8,66,0
23831,694,520,"2021-03-16 22:37:46",NULL,"Soporte Externo",Consulta,9,66,0
23832,694,563,"2021-03-16 22:53:38",NULL,"Soporte Externo","Candados o PDA",9,89,100
23833,105,513,"2021-03-16 22:58:50",NULL,"Soporte Externo",Capacitación,9,67,0
23834,694,546,"2021-03-16 23:06:03",NULL,"Soporte Externo",Consulta,9,67,100
23835,105,520,"2021-03-16 23:19:33",NULL,"Soporte Externo",Capacitación,9,71,0
23836,694,553,"2021-03-16 23:37:12",NULL,"Soporte Externo",Consulta,9,76,100
23837,694,554,"2021-03-16 23:37:47",NULL,"Tareas Internas",Reuniones,8,65,0
23838,17,683,"2021-03-17 00:16:05",NULL,"Soporte Externo",Configuración,9,89,0
23839,105,595,"2021-03-17 00:38:29",NULL,"Soporte Externo",Capacitación,9,70,0
23840,17,552,"2021-03-17 00:39:28",NULL,"Soporte Externo",Configuración,9,77,0
23841,17,570,"2021-03-17 00:51:55",NULL,"Soporte Externo",Configuración,9,67,0
23842,519,509,"2021-03-17 01:24:29",NULL,"Creación y manejo de contenido","Registros de telegram",10,65,0
23843,17,560,"2021-03-17 01:34:27",NULL,"Tareas Internas",Reuniones,9,65,0
23844,17,729,"2021-03-17 02:09:15",NULL,"Soporte Externo",Configuración,9,88,0
23845,664,864,"2021-03-17 03:28:54",NULL,"Soporte Externo",Consulta,9,89,0
23846,105,576,"2021-03-17 04:14:35",NULL,"Soporte Externo",Capacitación,9,85,0
23848,105,525,"2021-03-17 05:53:14",NULL,"Soporte Externo",Capacitación,9,89,0
23849,17,797,"2021-03-17 05:55:56",NULL,Capacitación,"Cursos Presenciales",9,65,0
23850,17,560,"2021-03-17 21:33:41",NULL,"Tareas Internas",Reuniones,8,65,0
23851,105,587,"2021-03-17 21:41:45",NULL,"Tareas Internas",Reuniones,9,65,0
23852,105,587,"2021-03-17 21:43:37",NULL,Proyectos,"Ejecución y monitoreo",11,65,0
23853,105,587,"2021-03-17 21:46:34",NULL,"Creación y manejo de contenido","Videos SOS",11,65,0
23854,17,588,"2021-03-17 21:50:41",NULL,"Soporte Externo",Consulta,9,89,0
23855,694,529,"2021-03-17 22:06:17",NULL,"Soporte Externo","Candados o PDA",9,89,0
23856,105,850,"2021-03-17 22:10:18",NULL,"Soporte Externo",Capacitación,9,65,48
23857,17,681,"2021-03-17 22:10:43",NULL,"Soporte Externo",Actualización,8,65,100
23858,519,613,"2021-03-17 23:08:34",NULL,"Soporte Externo","Candados o PDA",9,89,0
23859,105,563,"2021-03-17 23:19:09",NULL,"Soporte Externo",Capacitación,9,64,100
23860,105,537,"2021-03-17 23:24:31",NULL,"Soporte Externo",Capacitación,9,80,100
23861,17,552,"2021-03-17 23:31:54",NULL,"Soporte Externo",Configuración,9,73,0
23863,694,527,"2021-03-18 00:06:57",NULL,"Soporte Externo",Configuración,10,69,0
23864,15907,775,"2021-03-18 00:14:02",NULL,"Soporte Externo",Error,12,71,0
23865,105,556,"2021-03-18 00:19:55",NULL,"Soporte Externo",Capacitación,9,66,84
23866,15907,837,"2021-03-18 00:20:57",NULL,"Soporte Externo",Consulta,12,67,0
23867,105,657,"2021-03-18 00:31:16",NULL,"Soporte Externo",Capacitación,9,66,100
23868,105,690,"2021-03-18 00:47:22",NULL,"Soporte Externo",Capacitación,9,74,0
23869,17,591,"2021-03-18 01:01:10",NULL,"Soporte Externo",Configuración,9,78,0
23870,105,537,"2021-03-18 01:10:37",NULL,"Soporte Externo",Capacitación,9,73,100
23871,64,540,"2021-03-18 01:52:46",NULL,"Soporte Externo",Capacitación,8,66,0
23872,64,513,"2021-03-18 03:39:48",NULL,"Soporte Externo",Capacitación,9,65,0
23873,64,560,"2021-03-18 03:56:46",NULL,"Soporte Externo",Capacitación,9,64,100
23874,64,552,"2021-03-18 04:03:58",NULL,"Soporte Externo",Configuración,8,77,0
23875,15907,613,"2021-03-18 04:28:46",NULL,"Tareas Internas",Reuniones,8,65,0
23876,64,551,"2021-03-18 05:39:02",NULL,"Soporte Externo",Error,8,65,100
23877,64,699,"2021-03-18 05:47:19",NULL,"Soporte Externo",Configuración,8,64,0
23878,64,841,"2021-03-18 06:41:31",NULL,"Soporte Externo",Capacitación,8,66,0
23879,694,554,"2021-03-18 06:46:39",NULL,Capacitación,"Cursos Webex",8,65,0
23880,64,562,"2021-03-18 06:47:13",NULL,"Soporte Externo",Capacitación,9,89,0
23881,17,799,"2021-03-18 06:48:22",NULL,"Soporte Externo",Configuración,9,73,100
23882,64,655,"2021-03-18 06:53:58",NULL,"Soporte Externo",Capacitación,9,65,96
23883,64,590,"2021-03-18 07:01:53",NULL,"Soporte Externo",Capacitación,8,64,0
23884,64,511,"2021-03-18 07:31:45",NULL,"Soporte Externo",Capacitación,9,73,0
23885,64,635,"2021-03-18 07:45:58",NULL,"Soporte Externo",Capacitación,8,65,0
23886,105,611,"2021-03-19 00:18:03",NULL,"Soporte Externo",Capacitación,9,78,0
23887,694,560,"2021-03-19 00:26:04",NULL,"Soporte Externo",Configuración,8,77,0
23888,105,815,"2021-03-19 01:15:50",NULL,"Soporte Externo",Capacitación,9,65,100
23889,17,560,"2021-03-19 01:18:18",NULL,"Tareas Internas",Reuniones,8,65,0
23890,519,815,"2021-03-19 01:33:59",NULL,"Soporte Externo",Capacitación,10,89,0
23891,105,540,"2021-03-19 01:42:02",NULL,"Soporte Externo",Capacitación,9,65,0
23892,694,546,"2021-03-19 01:44:10",NULL,"Soporte Externo",Error,10,78,0
23893,105,654,"2021-03-19 02:29:36",NULL,"Soporte Externo",Capacitación,9,66,0
23894,664,596,"2021-03-19 03:46:27",NULL,"Soporte Externo",General,12,65,0
23895,17,698,"2021-03-19 04:11:29",NULL,"Soporte Externo",Configuración,9,89,100
23896,694,690,"2021-03-19 04:35:07",NULL,"Soporte Externo",Configuración,10,74,91
23897,519,667,"2021-03-17 04:44:00",NULL,"Tareas Internas",Reuniones,11,65,0
23898,519,667,"2021-03-19 04:46:52",NULL,"Tareas Internas",Reuniones,11,65,0
23899,519,667,"2021-03-17 04:48:00",NULL,"Tareas Internas",Reuniones,11,65,0
23900,519,667,"2021-03-17 04:50:00",NULL,Proyectos,Planificación,11,65,0
23901,519,667,"2021-03-17 04:53:00",NULL,Proyectos,Planificación,11,65,0
23902,519,667,"2021-03-18 05:05:00",NULL,"Tareas Internas",Reuniones,11,65,0
23903,664,528,"2021-03-19 05:17:52",NULL,"Soporte Externo",Error,10,64,0
23904,519,667,"2021-03-18 05:52:00",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",11,65,0
23905,519,667,"2021-03-17 22:00:00",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",11,65,0
23906,519,667,"2021-03-18 05:56:00",NULL,"Tareas Internas","Capacitación a soporte",11,65,0
23907,519,667,"2021-03-19 06:03:42",NULL,"Tareas Internas","Capacitación a soporte",11,65,0
23908,519,667,"2021-03-19 06:07:39",NULL,"Tareas Internas",Reuniones,11,65,0
23909,519,667,"2021-03-18 06:10:00",NULL,"Creación y manejo de contenido","Generación de contenido en telegram",11,65,0
23910,664,596,"2021-03-19 06:22:35",NULL,"Soporte Externo","Base de datos (firebird)",9,67,0
23911,664,629,"2021-03-19 06:27:48",NULL,"Soporte Externo",General,12,64,0
23912,519,667,"2021-03-19 06:32:05",NULL,"Tareas Internas",Reuniones,8,65,0
23913,519,667,"2021-03-19 06:33:44",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",8,65,0
23914,519,667,"2021-03-19 06:38:53",NULL,"Tareas Internas","Capacitación a soporte",8,65,0
23915,519,667,"2021-03-19 06:44:08",NULL,"Tareas Internas","Llamadas, correos y comunicaciones",8,65,0
23916,64,667,"2021-03-19 06:46:44",NULL,"Tareas Internas",Reuniones,11,65,0
23917,519,667,"2021-03-19 06:48:31",NULL,"Soporte Externo","Candados o PDA",9,89,0
23918,519,667,"2021-03-19 07:06:54",NULL,"Creación y manejo de contenido","Generación de contenido en telegram",11,65,0
23919,64,616,"2021-03-19 21:41:47",NULL,"Soporte Externo",Capacitación,10,66,100
